generation,field_name,levenshtein_similarity,cosine_similarity
0,company_name,1.0,0.9999998807907104
0,contact_person_name,1.0,1.0
0,contact_person_role,0.19999999999999996,0.1314285397529602
0,contact_person_email,1.0,1.0000001192092896
0,contact_person_phone,1.0,0.9999999403953552
0,is_decision_maker,0.25,0.20541515946388245
0,industry,0.09090909090909094,0.11627084016799927
0,address,1.0,0.9999999403953552
0,purpose_of_request,0.81,0.9247453212738037
0,lead_source,0.04109589041095896,0.1295313686132431
0,worked_with_ur_before,0.6710526315789473,0.6990369558334351
0,in_house_automation_resources_description,0.9076923076923077,0.9766591787338257
0,in_house_team_skill_level,0.9152542372881356,0.7730921506881714
0,installation_responsibility,0.5098039215686274,0.7921472787857056
0,preferred_installation_timeline,0.2727272727272727,0.3722240924835205
0,deployment_process_preference,0.5967741935483871,0.8154093027114868
0,application_description,0.26315789473684215,0.3415006399154663
0,application_criticality,0.040000000000000036,0.4243984818458557
0,application_type_and_sub_type,0.030303030303030276,0.07862090319395065
0,part_variety_description,0.7525773195876289,0.8459597229957581
0,part_dimensions_description,0.7222222222222222,0.9198946356773376
0,part_weight_description,0.6724137931034483,0.9267585277557373
0,desired_throughput,0.6962025316455696,0.9021278619766235
0,budget_for_project,0.6408450704225352,0.9007089138031006
0,project_completion_timeline_ideal,0.031746031746031744,0.05278828740119934
0,project_timeline_constraints,0.525,0.9315699338912964
0,key_decision_makers_description,0.4342105263157895,0.7440177202224731
0,company_history_summary,0.350597609561753,0.9200809597969055
0,key_stakeholders_summary,0.021276595744680882,0.014508547261357307
0,company_differentiation_summary,0.33582089552238803,0.6774693727493286
0,primary_products_services_summary,0.5535714285714286,0.8446186184883118
0,innovation_approach_summary,0.23952095808383234,0.3678237199783325
1,company_name,1.0,0.9999999403953552
1,contact_person_name,1.0,0.9999999403953552
1,contact_person_role,1.0,1.0
1,contact_person_email,1.0,1.0
1,contact_person_phone,1.0,1.0
1,is_decision_maker,1.0,1.000000238418579
1,industry,0.09090909090909094,0.11627085506916046
1,address,1.0,1.0
1,purpose_of_request,0.29032258064516125,0.7171325087547302
1,lead_source,0.04109589041095896,0.12953130900859833
1,worked_with_ur_before,0.6986301369863014,0.815471887588501
1,in_house_automation_resources_description,0.943089430894309,0.9605588912963867
1,in_house_team_skill_level,0.9152542372881356,0.7730921506881714
1,installation_responsibility,0.02941176470588236,0.00268382765352726
1,preferred_installation_timeline,0.1392405063291139,0.3871098458766937
1,deployment_process_preference,0.4019138755980861,0.8092578649520874
1,application_description,0.26315789473684215,0.3415006697177887
1,application_criticality,0.040000000000000036,0.42439836263656616
1,application_type_and_sub_type,0.030303030303030276,0.07862089574337006
1,part_variety_description,0.7525773195876289,0.8459597826004028
1,part_dimensions_description,0.7222222222222222,0.9198946356773376
1,part_weight_description,0.6724137931034483,0.9267585277557373
1,desired_throughput,0.7906976744186046,0.8525939583778381
1,budget_for_project,0.6408450704225352,0.9007089734077454
1,project_completion_timeline_ideal,0.35838150289017345,0.8171212077140808
1,project_timeline_constraints,0.24761904761904763,0.49147215485572815
1,key_decision_makers_description,0.484,0.7960752248764038
1,company_history_summary,0.350597609561753,0.9200810790061951
1,key_stakeholders_summary,0.021276595744680882,0.014508560299873352
1,company_differentiation_summary,0.2952380952380952,0.6449992656707764
1,primary_products_services_summary,0.5535714285714286,0.844618558883667
1,innovation_approach_summary,0.22545454545454546,0.4456186890602112
2,company_name,1.0,0.9999999403953552
2,contact_person_name,1.0,1.0
2,contact_person_role,1.0,1.0
2,contact_person_email,1.0,1.0
2,contact_person_phone,1.0,1.0
2,is_decision_maker,0.25,0.20541523396968842
2,industry,0.09090909090909094,0.11627086997032166
2,address,1.0,0.9999998211860657
2,purpose_of_request,0.29032258064516125,0.7171325087547302
2,lead_source,0.20547945205479456,0.23449905216693878
2,worked_with_ur_before,0.4083333333333333,0.5204964876174927
2,in_house_automation_resources_description,0.5,0.9226698875427246
2,in_house_team_skill_level,0.771186440677966,0.7825075387954712
2,installation_responsibility,0.23529411764705888,0.46482428908348083
2,preferred_installation_timeline,0.2247191011235955,0.3178218603134155
2,deployment_process_preference,0.4019138755980861,0.8092578649520874
2,application_description,0.2828947368421053,0.30973654985427856
2,application_criticality,0.040000000000000036,0.42439836263656616
