generation,field_name,levenshtein_similarity,cosine_similarity
0,company_name,1.0,0.9999998807907104
0,contact_person_name,1.0,1.0
0,contact_person_role,0.19999999999999996,0.1314285397529602
0,contact_person_email,1.0,1.0000001192092896
0,contact_person_phone,1.0,0.9999999403953552
0,is_decision_maker,0.25,0.20541515946388245
0,industry,0.9545454545454546,1.0000001192092896
0,address,1.0,0.9999999403953552
0,purpose_of_request,0.81,0.9247453212738037
0,lead_source,0.04109589041095896,0.1295313686132431
0,worked_with_ur_before,0.5121951219512195,0.801400899887085
0,in_house_automation_resources_description,0.5198237885462555,0.9419280290603638
0,in_house_team_skill_level,0.06779661016949157,0.5826348066329956
0,installation_responsibility,0.5,0.7693347930908203
0,preferred_installation_timeline,0.25,0.3012736737728119
0,deployment_process_preference,0.4838709677419355,0.8336244821548462
0,application_description,0.7039473684210527,0.8129777908325195
0,application_criticality,0.053333333333333344,0.4243984818458557
0,application_type_and_sub_type,0.5454545454545454,0.7009260654449463
0,part_variety_description,1.0,1.0
0,part_dimensions_description,0.9807692307692307,0.9946146011352539
0,part_weight_description,0.7916666666666666,0.9160126447677612
0,desired_throughput,0.3417721518987342,0.7803946733474731
0,budget_for_project,0.5473684210526315,0.7746559977531433
0,project_completion_timeline_ideal,0.031746031746031744,0.05278828740119934
0,project_timeline_constraints,0.4476190476190476,0.8363375663757324
0,key_decision_makers_description,0.4533898305084746,0.738718569278717
0,company_history_summary,0.34558823529411764,0.9374906420707703
0,key_stakeholders_summary,0.5783783783783784,0.7350283861160278
0,company_differentiation_summary,0.02238805970149249,0.03506769239902496
0,primary_products_services_summary,0.03191489361702127,0.0043550776317715645
0,innovation_approach_summary,0.5,0.8828413486480713
1,company_name,1.0,0.9999998807907104
1,contact_person_name,1.0,1.0
1,contact_person_role,0.19999999999999996,0.1314285397529602
1,contact_person_email,1.0,1.0000001192092896
1,contact_person_phone,1.0,0.9999999403953552
1,is_decision_maker,0.25,0.20541515946388245
1,industry,0.09090909090909094,0.11627084016799927
1,address,1.0,0.9999999403953552
1,purpose_of_request,0.4521739130434783,0.7550714612007141
1,lead_source,0.04109589041095896,0.18099814653396606
1,worked_with_ur_before,0.5930232558139534,0.8825494050979614
1,in_house_automation_resources_description,0.49367088607594933,0.9270779490470886
1,in_house_team_skill_level,0.7627118644067796,0.711316704750061
1,installation_responsibility,0.36274509803921573,0.7717047929763794
1,preferred_installation_timeline,0.3389830508474576,0.4398713707923889
1,deployment_process_preference,0.532258064516129,0.8249988555908203
1,application_description,0.7039473684210527,0.8238855600357056
1,application_criticality,0.07999999999999996,0.12673215568065643
1,application_type_and_sub_type,0.030303030303030276,0.07862090319395065
1,part_variety_description,0.7391304347826086,0.933721661567688
1,part_dimensions_description,0.9038461538461539,0.9794532656669617
1,part_weight_description,0.8163265306122449,0.9720244407653809
1,desired_throughput,0.3417721518987342,0.7803946733474731
1,budget_for_project,0.5473684210526315,0.7746559977531433
1,project_completion_timeline_ideal,0.7777777777777778,0.9470363855361938
1,project_timeline_constraints,0.5619047619047619,0.8691582679748535
1,key_decision_makers_description,0.45736434108527135,0.7875593900680542
1,company_history_summary,0.34558823529411764,0.9374906420707703
1,key_stakeholders_summary,0.5655172413793104,0.9147772789001465
1,company_differentiation_summary,0.4925373134328358,0.6529638171195984
1,primary_products_services_summary,0.2142857142857143,0.32417407631874084
1,innovation_approach_summary,0.4789915966386554,0.8521232604980469
2,company_name,1.0,1.0
2,contact_person_name,1.0,1.0
2,contact_person_role,1.0,1.0
2,contact_person_email,1.0,1.0000001192092896
2,contact_person_phone,1.0,1.0000001192092896
2,is_decision_maker,0.25,0.20541518926620483
2,industry,0.09090909090909094,0.11627086997032166
2,address,0.07317073170731703,0.07929655909538269
2,purpose_of_request,0.47706422018348627,0.738908588886261
2,lead_source,0.04109589041095896,0.12953130900859833
2,worked_with_ur_before,0.6219512195121951,0.7041767239570618
2,in_house_automation_resources_description,0.8389830508474576,0.9240670204162598
2,in_house_team_skill_level,0.728813559322034,0.6949886679649353
2,installation_responsibility,0.36274509803921573,0.771704912185669
2,preferred_installation_timeline,0.3589743589743589,0.37839171290397644
2,deployment_process_preference,0.6693548387096775,0.7933075428009033
2,application_description,0.7039473684210527,0.822399914264679
