generation,field_name,levenshtein_similarity,cosine_similarity
0,company_name,1.0,1.0
0,contact_person_name,1.0,0.9999999403953552
0,contact_person_role,1.0,1.0
0,contact_person_email,1.0,1.0
0,contact_person_phone,1.0,1.0
0,is_decision_maker,0.25,0.20541517436504364
0,industry,0.09090909090909094,0.11627086997032166
0,address,0.07317073170731703,0.07929660379886627
0,purpose_of_request,0.674074074074074,0.8329426050186157
0,lead_source,0.04109589041095896,0.12953133881092072
0,worked_with_ur_before,0.7727272727272727,0.7336485981941223
0,in_house_automation_resources_description,0.8796992481203008,0.9766056537628174
0,in_house_team_skill_level,0.06779661016949157,0.5826347470283508
0,installation_responsibility,1.0,1.000000238418579
0,preferred_installation_timeline,0.13736263736263732,0.49508345127105713
0,deployment_process_preference,0.768,0.9300252199172974
0,application_description,0.5789473684210527,0.7592921853065491
0,application_criticality,0.2586872586872587,0.6077786684036255
0,application_type_and_sub_type,0.030303030303030276,0.07862095534801483
0,part_variety_description,1.0,1.0
0,part_dimensions_description,0.5961538461538461,0.727750837802887
0,part_weight_description,0.7916666666666666,0.9160125851631165
0,desired_throughput,0.48245614035087714,0.9143030643463135
0,budget_for_project,0.8558558558558559,0.9484044313430786
0,project_completion_timeline_ideal,1.0,1.0
0,project_timeline_constraints,1.0,1.0000001192092896
0,key_decision_makers_description,0.3233830845771144,0.7493520975112915
0,company_history_summary,0.771186440677966,0.9751617312431335
0,key_stakeholders_summary,0.021276595744680882,0.01450863666832447
0,company_differentiation_summary,0.5560165975103735,0.8371455669403076
0,primary_products_services_summary,0.8303571428571428,0.9081993103027344
0,innovation_approach_summary,0.02400000000000002,0.038042329251766205
1,company_name,1.0,0.9999999403953552
1,contact_person_name,1.0,1.0
1,contact_person_role,1.0,1.0000001192092896
1,contact_person_email,0.11764705882352944,0.14504995942115784
1,contact_person_phone,0.0,0.18027269840240479
1,is_decision_maker,0.25,0.20541514456272125
1,industry,0.09090909090909094,0.11627086251974106
1,address,0.07317073170731703,0.07929664850234985
1,purpose_of_request,0.84,0.9659205079078674
1,lead_source,0.04109589041095896,0.1295313537120819
1,worked_with_ur_before,0.7727272727272727,0.7336486577987671
1,in_house_automation_resources_description,0.8796992481203008,0.9766057133674622
1,in_house_team_skill_level,0.06779661016949157,0.582634687423706
1,installation_responsibility,0.02941176470588236,0.0026837140321731567
1,preferred_installation_timeline,0.13736263736263732,0.49508342146873474
1,deployment_process_preference,0.768,0.930025041103363
1,application_description,0.5657894736842105,0.7254285216331482
1,application_criticality,0.040000000000000036,0.4243984520435333
