generation,field_name,levenshtein_similarity,cosine_similarity
0,company_name,0.9230769230769231,0.9843158721923828
0,contact_person_name,1.0,0.9999999403953552
0,contact_person_role,1.0,1.0
0,contact_person_email,1.0,1.0
0,contact_person_phone,0.0,0.18027262389659882
0,is_decision_maker,0.25,0.20541521906852722
0,industry,0.09090909090909094,0.11627085506916046
0,address,1.0,1.0
0,purpose_of_request,0.4778325123152709,0.9455583691596985
0,lead_source,0.8275862068965517,0.8260152339935303
0,worked_with_ur_before,0.6710526315789473,0.6990370750427246
0,in_house_automation_resources_description,1.0,1.0
0,in_house_team_skill_level,0.9152542372881356,0.7730921506881714
0,installation_responsibility,0.02941176470588236,0.00268382765352726
0,preferred_installation_timeline,0.32894736842105265,0.5830193161964417
0,deployment_process_preference,0.768,0.9300252199172974
0,application_description,0.4276315789473685,0.8310450911521912
0,application_criticality,0.6195652173913043,0.537294328212738
0,application_type_and_sub_type,0.3939393939393939,0.7331914305686951
0,part_variety_description,0.9130434782608696,0.8521914482116699
0,part_dimensions_description,1.0,1.0
0,part_weight_description,0.5735294117647058,0.8472449779510498
0,desired_throughput,1.0,1.0
0,budget_for_project,0.8558558558558559,0.9484044313430786
0,project_completion_timeline_ideal,0.39097744360902253,0.8272665739059448
0,project_timeline_constraints,1.0,1.0000001192092896
0,key_decision_makers_description,0.4533898305084746,0.7404088973999023
0,company_history_summary,0.3092105263157895,0.9284294843673706
0,key_stakeholders_summary,0.864516129032258,0.9005333781242371
0,company_differentiation_summary,0.6787564766839378,0.8920856714248657
0,primary_products_services_summary,0.8303571428571428,0.9081992506980896
0,innovation_approach_summary,0.5829383886255924,0.8553526401519775
1,company_name,1.0,0.9999999403953552
1,contact_person_name,1.0,0.9999999403953552
1,contact_person_role,1.0,1.0
1,contact_person_email,0.11764705882352944,0.14504992961883545
1,contact_person_phone,0.0,0.18027262389659882
1,is_decision_maker,0.25,0.20541521906852722
1,industry,0.09090909090909094,0.11627085506916046
1,address,1.0,1.0
1,purpose_of_request,0.46478873239436624,0.8687817454338074
1,lead_source,0.8275862068965517,0.8260152339935303
1,worked_with_ur_before,0.6710526315789473,0.6990370750427246
1,in_house_automation_resources_description,1.0,1.0
1,in_house_team_skill_level,0.771186440677966,0.7137088775634766
1,installation_responsibility,0.02941176470588236,0.00268382765352726
1,preferred_installation_timeline,0.32894736842105265,0.5830193161964417
1,deployment_process_preference,0.8548387096774194,0.861295223236084
1,application_description,0.3355263157894737,0.5811203718185425
1,application_criticality,0.5869565217391304,0.535801887512207
