generation,field_name,levenshtein_similarity,cosine_similarity
0,company_name,1.0,1.0
0,contact_person_name,1.0,0.9999999403953552
0,contact_person_role,1.0,1.0000001192092896
0,contact_person_email,1.0,1.0
0,contact_person_phone,0.0,0.18027272820472717
0,is_decision_maker,0.25,0.20541509985923767
0,industry,1.0,1.0
0,address,1.0,0.9999998807907104
0,purpose_of_request,0.81,0.9247453212738037
0,lead_source,0.8765432098765432,0.8799594044685364
0,worked_with_ur_before,0.6623376623376623,0.6993100643157959
0,in_house_automation_resources_description,1.0,1.0
0,in_house_team_skill_level,0.9152542372881356,0.7730922698974609
0,installation_responsibility,0.5,0.7693349123001099
0,preferred_installation_timeline,0.6875,0.8385381698608398
0,deployment_process_preference,0.768,0.9300252199172974
0,application_description,0.8994082840236687,0.9348160624504089
0,application_criticality,0.3829787234042553,0.66574627161026
0,application_type_and_sub_type,0.030303030303030276,0.07862089574337006
0,part_variety_description,1.0,1.0000001192092896
0,part_dimensions_description,1.0,1.0
0,part_weight_description,0.5735294117647058,0.847244918346405
0,desired_throughput,0.3417721518987342,0.7803946733474731
0,budget_for_project,1.0,1.000000238418579
0,project_completion_timeline_ideal,1.0,1.0
0,project_timeline_constraints,1.0,1.0
0,key_decision_makers_description,0.5491803278688525,0.8042879104614258
0,company_history_summary,0.42727272727272725,0.8400365114212036
0,key_stakeholders_summary,0.9645390070921985,0.9671851396560669
0,company_differentiation_summary,0.29761904761904767,0.7646665573120117
0,primary_products_services_summary,0.47959183673469385,0.8990705013275146
0,innovation_approach_summary,0.5274261603375527,0.9213452339172363
1,company_name,0.9230769230769231,0.9843158721923828
1,contact_person_name,1.0,1.0
1,contact_person_role,1.0,1.0
1,contact_person_email,1.0,0.9999999403953552
1,contact_person_phone,0.0,0.1802726686000824
1,is_decision_maker,0.25,0.20541512966156006
1,industry,1.0,1.000000238418579
1,address,0.07317073170731703,0.07929660379886627
1,purpose_of_request,0.7083333333333333,0.9216932654380798
1,lead_source,0.6893203883495146,0.8138275146484375
1,worked_with_ur_before,0.796875,0.9410237073898315
1,in_house_automation_resources_description,0.4253731343283582,0.8804522752761841
1,in_house_team_skill_level,0.4491525423728814,0.6447582840919495
1,installation_responsibility,0.02941176470588236,0.002683885395526886
1,preferred_installation_timeline,0.2962962962962963,0.5638278722763062
1,deployment_process_preference,0.7903225806451613,0.8883507251739502
1,application_description,0.4144736842105263,0.6286286115646362
1,application_criticality,0.040000000000000036,0.42439839243888855
1,application_type_and_sub_type,0.303030303030303,0.5204997062683105
