generation,field_name,levenshtein_similarity,cosine_similarity
0,company_name,0.9230769230769231,0.9843159317970276
0,contact_person_name,1.0,0.9999999403953552
0,contact_person_role,1.0,1.0
0,contact_person_email,0.11764705882352944,0.14504998922348022
0,contact_person_phone,0.0,0.18027275800704956
0,is_decision_maker,1.0,1.000000238418579
0,industry,0.09090909090909094,0.11627086997032166
0,address,0.07317073170731703,0.07929660379886627
0,purpose_of_request,0.79,0.9142810106277466
0,lead_source,0.04109589041095896,0.12953133881092072
0,worked_with_ur_before,0.07843137254901966,0.04392426460981369
0,in_house_automation_resources_description,0.025423728813559365,0.08406504988670349
0,in_house_team_skill_level,0.025423728813559365,0.08168734610080719
0,installation_responsibility,0.02941176470588236,0.002683781087398529
0,preferred_installation_timeline,0.07999999999999996,0.17373760044574738
0,deployment_process_preference,0.024193548387096753,-0.023383837193250656
0,application_description,0.019736842105263164,0.017803804948925972
0,application_criticality,0.040000000000000036,0.21208879351615906
0,application_type_and_sub_type,0.5063291139240507,0.6994957327842712
0,part_variety_description,0.03260869565217395,0.12243186682462692
0,part_dimensions_description,0.05769230769230771,0.06596686691045761
0,part_weight_description,0.050000000000000044,0.21848389506340027
0,desired_throughput,0.03797468354430378,0.2419223189353943
0,budget_for_project,0.03157894736842104,0.20641863346099854
0,project_completion_timeline_ideal,0.031746031746031744,0.05278830975294113
0,project_timeline_constraints,0.02857142857142858,0.07247516512870789
0,key_decision_makers_description,0.7533333333333333,0.8718588948249817
0,company_history_summary,0.03191489361702127,-0.0013657845556735992
0,key_stakeholders_summary,0.021276595744680882,0.01450863666832447
0,company_differentiation_summary,0.02238805970149249,0.03506777435541153
0,primary_products_services_summary,0.03191489361702127,0.004355090670287609
0,innovation_approach_summary,0.02400000000000002,0.038042329251766205
1,company_name,0.9230769230769231,0.9843158721923828
1,contact_person_name,1.0,0.9999999403953552
1,contact_person_role,0.19999999999999996,0.13142850995063782
1,contact_person_email,0.11764705882352944,0.14504988491535187
1,contact_person_phone,0.0,0.18027269840240479
1,is_decision_maker,0.25,0.20541518926620483
1,industry,0.09090909090909094,0.11627086251974106
1,address,0.07317073170731703,0.07929657399654388
1,purpose_of_request,0.7631578947368421,0.9259523153305054
1,lead_source,0.04109589041095896,0.12953129410743713
1,worked_with_ur_before,0.07843137254901966,0.04392416030168533
1,in_house_automation_resources_description,0.025423728813559365,0.08406506478786469
1,in_house_team_skill_level,0.05084745762711862,0.08329130709171295
1,installation_responsibility,0.02941176470588236,0.002683822065591812
1,preferred_installation_timeline,0.07999999999999996,0.17373764514923096
1,deployment_process_preference,0.024193548387096753,-0.023383723571896553
1,application_description,0.019736842105263164,0.01780390366911888
1,application_criticality,0.040000000000000036,0.21208885312080383
1,application_type_and_sub_type,0.030303030303030276,0.07862105220556259
1,part_variety_description,0.03260869565217395,0.12243186682462692
1,part_dimensions_description,0.05769230769230771,0.06596685200929642
1,part_weight_description,0.050000000000000044,0.21848392486572266
1,desired_throughput,0.03797468354430378,0.24192219972610474
1,budget_for_project,0.03157894736842104,0.20641863346099854
1,project_completion_timeline_ideal,0.031746031746031744,0.05278835445642471
1,project_timeline_constraints,0.02857142857142858,0.07247522473335266
1,key_decision_makers_description,0.020000000000000018,0.05961093679070473
1,company_history_summary,0.03191489361702127,-0.0013658683747053146
1,key_stakeholders_summary,0.021276595744680882,0.014508664608001709
1,company_differentiation_summary,0.02238805970149249,0.0350678414106369
1,primary_products_services_summary,0.03191489361702127,0.004355152137577534
1,innovation_approach_summary,0.02400000000000002,0.038042306900024414
2,company_name,0.9230769230769231,0.9843158721923828
2,contact_person_name,1.0,0.9999999403953552
2,contact_person_role,1.0,1.000000238418579
2,contact_person_email,0.11764705882352944,0.14504988491535187
2,contact_person_phone,0.0,0.18027269840240479
2,is_decision_maker,0.25,0.20541518926620483
2,industry,0.09090909090909094,0.11627086251974106
2,address,0.07317073170731703,0.07929657399654388
2,purpose_of_request,0.7631578947368421,0.9259523153305054
2,lead_source,0.04109589041095896,0.12953129410743713
2,worked_with_ur_before,0.07843137254901966,0.04392416030168533
2,in_house_automation_resources_description,0.2627118644067796,0.4467509984970093
2,in_house_team_skill_level,0.025423728813559365,0.08168736100196838
2,installation_responsibility,0.02941176470588236,0.002683822065591812
2,preferred_installation_timeline,0.07999999999999996,0.17373764514923096
2,deployment_process_preference,0.024193548387096753,-0.023383723571896553
2,application_description,0.019736842105263164,0.01780390366911888
2,application_criticality,0.040000000000000036,0.21208885312080383
2,application_type_and_sub_type,0.030303030303030276,0.07862105220556259
2,part_variety_description,0.03260869565217395,0.12243186682462692
2,part_dimensions_description,0.05769230769230771,0.06596685200929642
2,part_weight_description,0.050000000000000044,0.21848392486572266
2,desired_throughput,0.03797468354430378,0.24192219972610474
2,budget_for_project,0.03157894736842104,0.20641863346099854
2,project_completion_timeline_ideal,0.031746031746031744,0.05278835445642471
2,project_timeline_constraints,0.02857142857142858,0.07247522473335266
2,key_decision_makers_description,0.020000000000000018,0.05961093679070473
2,company_history_summary,0.03191489361702127,-0.0013658683747053146
2,key_stakeholders_summary,0.021276595744680882,0.014508664608001709
2,company_differentiation_summary,0.02238805970149249,0.0350678414106369
2,primary_products_services_summary,0.03191489361702127,0.004355152137577534
2,innovation_approach_summary,0.02400000000000002,0.038042306900024414
3,company_name,0.9230769230769231,0.9843158721923828
3,contact_person_name,1.0,0.9999999403953552
3,contact_person_role,1.0,1.000000238418579
3,contact_person_email,0.11764705882352944,0.14504988491535187
3,contact_person_phone,0.0,0.18027269840240479
3,is_decision_maker,0.25,0.20541518926620483
3,industry,0.09090909090909094,0.11627086251974106
3,address,0.07317073170731703,0.07929657399654388
3,purpose_of_request,0.7631578947368421,0.9259523153305054
3,lead_source,0.04109589041095896,0.12953129410743713
3,worked_with_ur_before,0.07843137254901966,0.04392416030168533
3,in_house_automation_resources_description,0.025423728813559365,0.08406506478786469
3,in_house_team_skill_level,0.025423728813559365,0.08168736100196838
3,installation_responsibility,0.02941176470588236,0.002683822065591812
3,preferred_installation_timeline,0.07999999999999996,0.17373764514923096
3,deployment_process_preference,0.024193548387096753,-0.023383723571896553
3,application_description,0.23684210526315785,0.20136980712413788
3,application_criticality,0.040000000000000036,0.21208885312080383
3,application_type_and_sub_type,0.030303030303030276,0.07862105220556259
3,part_variety_description,0.03260869565217395,0.12243186682462692
3,part_dimensions_description,0.05769230769230771,0.06596685200929642
3,part_weight_description,0.050000000000000044,0.21848392486572266
3,desired_throughput,0.03797468354430378,0.24192219972610474
3,budget_for_project,0.03157894736842104,0.20641863346099854
3,project_completion_timeline_ideal,0.031746031746031744,0.05278835445642471
3,project_timeline_constraints,0.02857142857142858,0.07247522473335266
3,key_decision_makers_description,0.020000000000000018,0.05961093679070473
3,company_history_summary,0.03191489361702127,-0.0013658683747053146
3,key_stakeholders_summary,0.021276595744680882,0.014508664608001709
3,company_differentiation_summary,0.02238805970149249,0.0350678414106369
3,primary_products_services_summary,0.03191489361702127,0.004355152137577534
3,innovation_approach_summary,0.02400000000000002,0.038042306900024414
4,company_name,1.0,1.0
4,contact_person_name,1.0,0.9999999403953552
4,contact_person_role,1.0,1.000000238418579
4,contact_person_email,0.11764705882352944,0.14504988491535187
4,contact_person_phone,0.0,0.18027269840240479
4,is_decision_maker,0.25,0.20541518926620483
4,industry,0.09090909090909094,0.11627086251974106
4,address,0.07317073170731703,0.07929657399654388
4,purpose_of_request,0.7631578947368421,0.9259523153305054
4,lead_source,0.04109589041095896,0.12953129410743713
4,worked_with_ur_before,0.07843137254901966,0.04392416030168533
4,in_house_automation_resources_description,0.025423728813559365,0.08406506478786469
4,in_house_team_skill_level,0.025423728813559365,0.08168736100196838
4,installation_responsibility,0.02941176470588236,0.002683822065591812
4,preferred_installation_timeline,0.07999999999999996,0.17373764514923096
4,deployment_process_preference,0.024193548387096753,-0.023383723571896553
4,application_description,0.21052631578947367,0.15847641229629517
4,application_criticality,0.040000000000000036,0.21208885312080383
4,application_type_and_sub_type,0.030303030303030276,0.07862105220556259
4,part_variety_description,0.03260869565217395,0.12243186682462692
4,part_dimensions_description,0.05769230769230771,0.06596685200929642
4,part_weight_description,0.050000000000000044,0.21848392486572266
4,desired_throughput,0.03797468354430378,0.24192219972610474
4,budget_for_project,0.03157894736842104,0.20641863346099854
